Type,Environment,Width,Depth,Amplitude,Wavelength,Sandbody thickness,Belt Width,Source
MEANDERING,FLUVIAL UNDEFINED,10.8826508,2.66769616,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,15.84893192,1.974488213,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,22.22996483,2.885541154,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,23.96579481,3.604277177,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,30.02970186,3.288860513,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,33.61480624,3.040566774,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,31.1801034,2.702826584,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,28.92174481,3.001046518,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,37.62791931,2.3101297,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,28.38319131,2.080567538,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,23.08156788,2.192345972,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,29.47051703,13.51082343,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,30.02970186,5.925530976,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,36.2396232,5.697466997,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,42.12013902,5.925530976,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,45.40909611,6.326104528,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,56.89866029,6.243879966,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,35.56480306,5.131298422,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,41.33581745,5.336699231,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,42.12013902,4.806380863,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,39.81071706,4.385765981,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,32.37457543,4.561323863,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,31.77172657,4.054660959,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,36.92724763,4.162154352,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,34.90254879,3.699830414,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,40.56610078,3.79791687,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,51.79474679,3.604277177,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,57.97827717,3.604277177,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,48.95487189,4.806380863,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,52.77752007,4.502037321,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,61.34160033,4.869675252,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,67.38627168,5.40697729,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,68.6648845,6.003563256,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,64.90003006,7.59769435,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,71.29535314,7.210320099,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,86.03870748,6.932806692,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,103.830879,6.16272413,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,89.33474625,6.16272413,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,78.32087865,5.848512932,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,76.862461,5.198871593,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,89.33474625,5.478180827,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,82.86427729,4.806380863,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,67.38627168,4.328761281,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,68.6648845,3.246113018,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,86.03870748,3.420510352,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,61.34160033,2.702826584,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,92.75705228,2.633022349,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,107.8085143,3.001046518,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,163.0215049,2.3101297,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,189.4746094,1.825423496,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,224.398737,3.080607466,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,96.31046271,4.272497509,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,130.1025217,4.443521366,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,105.8010057,4.806380863,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,125.3023406,5.064603544,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,114.0624924,5.550322032,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,132.5711366,6.003563256,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,166.1147371,6.08262313,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,163.0215049,6.665974322,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,157.0067657,7.697747057,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,185.9463916,6.84269642,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,200.4660423,7.697747057,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,182.483873,9.12488233,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,142.9229728,8.326347754,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,172.4783917,9.49014236,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,169.2666615,8.111308308,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,193.0697729,4.328761281,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,163.0215049,5.064603544,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,196.7331524,5.064603544,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,204.2697614,5.623413252,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,270.8027443,5.064603544,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,297.487956,6.08262313,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,345.7606056,6.243879966,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,394.3831644,8.326347754,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,345.7606056,8.326347754,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,81.32125674,9.006280202,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,79.80696888,10.13168825,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,140.2615957,19.23494324,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,345.7606056,24.34241355,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,241.9209445,25.31681633,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,901.7829935,20.80567538,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,990.6457195,23.40551394,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,2733.598288,25.65020906,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,3002.970186,24.98775693,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,23741.61205,33.32170941,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,719.685673,6.003563256,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,522.8382435,7.116602802,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,387.0393325,10.40029013,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,401.866341,11.69989107,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,401.866341,13.86900978,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,585.2574339,12.82196377,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,852.3387728,12.99081397,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,1068.000433,14.05164835,,,,,"Colombera et al., 2013"
MEANDERING,FLUVIAL UNDEFINED,1313.31029,13.6887451,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,3402.79862,5.745663963,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,3345.059257,12.72361422,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,9724.730698,16.43836069,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,9387.19352,9.833917263,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,12401.71415,12.63311163,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,12374.50461,18.80032434,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,14222.66308,21.4859328,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,14579.81412,24.13189433,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,22997.74291,36.0310788,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,23098.99074,16.26923939,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,23113.79325,14.48803675,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,2238.721139,46.95708326,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,3867.235644,50.37163057,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,2284.670265,11.8752371,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,1986.698462,11.47670372,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,1426.046035,13.29013559,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,1239.944441,13.05864907,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,1269.105176,19.43715735,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,1299.665165,26.19410099,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,945.963553,24.45873672,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,1057.510233,42.28558749,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,679.5692268,24.40060732,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,688.6472545,22.09411599,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,734.1402144,20.68709568,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,507.5106392,21.68346962,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,452.6506163,21.30968875,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,49.96301624,3.683797149,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,54.44149562,6.582069749,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,72.8851597,7.656358447,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,71.11926856,6.486391825,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,101.4564844,7.674598137,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,127.3409846,10.5306767,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,301.7796733,15.76935719,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,89.55024382,4.984427258,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,117.1333179,3.895296678,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,138.2482929,3.649903641,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,145.398397,3.966524808,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,129.776348,3.414340552,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,159.0414527,3.534521955,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,197.2206134,4.318509341,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,197.0402042,5.09651668,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,201.9881605,5.724145334,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,199.2889903,6.534653672,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,229.2629431,6.328078531,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,253.8230168,6.332713277,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,254.0786677,5.277840724,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,232.8790204,3.724816895,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,251.5567238,3.210685556,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,173.3765916,5.813365955,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,253.2893049,9.26938401,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,256.6728709,8.393186396,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,269.6761922,10.94433024,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,280.4745641,8.973893727,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,302.7201539,8.9788227,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,287.8862918,7.99286914,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,357.2898409,8.413181426,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,366.7985946,7.249267367,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,375.4592412,10.61291432,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,420.4633439,13.39392276,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,460.0426455,11.35655015,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,465.5912067,12.96695005,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,426.6263689,9.617636581,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,449.0609041,9.004332223,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,535.8143104,11.7519866,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,571.1586478,11.18737356,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,775.366716,10.49315771,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,1038.140088,12.00527241,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,1013.17304,9.839318611,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,1108.647093,8.205587821,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,1307.419459,8.924752567,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,871.091133,7.416359592,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,894.3558125,6.285367616,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,883.5358284,5.690195476,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,779.8500939,3.695615709,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,506.9071976,2.689368034,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,383.2005053,2.63986596,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,397.8886275,2.916519368,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,462.5757162,4.203479203,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,417.2816171,5.296711997,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,422.2757913,6.148819337,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,432.8401152,7.021386719,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,490.9725749,8.716493535,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,510.3984889,7.764318435,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,557.8817189,7.899061892,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,544.1658952,7.150431877,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,633.5031922,8.038350363,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,676.0334784,6.272725456,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,701.8174549,7.163531683,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,756.9270994,8.183090026,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,777.1427412,6.935171955,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,573.3057895,5.672517373,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,953.787245,55.07794683,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,956.7596729,31.36051224,,,,,"Colombera et al., 2013"
UNKNOWN,PERENNIAL,1931.126888,19.49594792,,,,,"Colombera et al., 2013"
BRAIDED,PERENNIAL SUBHUMID,134.0822452,2.746938402,,,,,"Colombera et al., 2013"
BRAIDED,PERENNIAL SUBHUMID,199.9000985,4.296289373,,,,,"Colombera et al., 2013"
BRAIDED,PERENNIAL SUBHUMID,346.1747546,3.954779754,,,,,"Colombera et al., 2013"
BRAIDED,PERENNIAL SUBHUMID,607.0127761,3.889807036,,,,,"Colombera et al., 2013"
BRAIDED,PERENNIAL SUBHUMID,1012.558338,4.987027082,,,,,"Colombera et al., 2013"
BRAIDED,PERENNIAL SUBHUMID,592.0490977,5.600172941,,,,,"Colombera et al., 2013"
BRAIDED,PERENNIAL SUBHUMID,741.1714795,6.945869488,,,,,"Colombera et al., 2013"
BRAIDED,PERENNIAL SUBHUMID,522.5852909,8.062594541,,,,,"Colombera et al., 2013"
BRAIDED,PERENNIAL SUBHUMID,455.5505605,8.905130491,,,,,"Colombera et al., 2013"
BRAIDED,PERENNIAL SUBHUMID,363.894599,7.930134906,,,,,"Colombera et al., 2013"
BRAIDED,PERENNIAL SUBHUMID,298.026404,7.799851439,,,,,"Colombera et al., 2013"
BRAIDED,PERENNIAL SUBHUMID,266.363219,7.930134906,,,,,"Colombera et al., 2013"
BRAIDED,PERENNIAL SUBHUMID,276.5250104,10.33685655,,,,,"Colombera et al., 2013"
BRAIDED,PERENNIAL SUBHUMID,359.3813664,13.47399565,,,,,"Colombera et al., 2013"
BRAIDED,PERENNIAL SUBHUMID,444.3206287,13.0349063,,,,,"Colombera et al., 2013"
BRAIDED,PERENNIAL SUBHUMID,808.8334035,16.43718103,,,,,"Colombera et al., 2013"
BRAIDED,PERENNIAL SUBHUMID,927.8540651,15.13059878,,,,,"Colombera et al., 2013"
BRAIDED,PERENNIAL SUBHUMID,987.5974179,12.19918831,,,,,"Colombera et al., 2013"
BRAIDED,PERENNIAL SUBHUMID,1118.872212,15.13059878,,,,,"Colombera et al., 2013"
BRAIDED,PERENNIAL SUBHUMID,1221.014629,13.2526326,,,,,"Colombera et al., 2013"
BRAIDED,PERENNIAL SUBHUMID,1626.979624,16.99087823,,,,,"Colombera et al., 2013"
BRAIDED,PERENNIAL SUBHUMID,2250.626992,18.15485588,,,,,"Colombera et al., 2013"
BRAIDED,PERENNIAL SUBHUMID,2647.062695,20.38696221,,,,,"Colombera et al., 2013"
BRAIDED,PERENNIAL SUBHUMID,2713.965584,24.05996349,,,,,"Colombera et al., 2013"
BRAIDED,PERENNIAL SUBHUMID,1753.48655,7.930134906,,,,,"Colombera et al., 2013"
BRAIDED,PERENNIAL SUBHUMID,3849.159022,11.99876895,,,,,"Colombera et al., 2013"
BRAIDED,PERENNIAL SUBHUMID,4253.302656,15.38333011,,,,,"Colombera et al., 2013"
BRAIDED,PERENNIAL SUBHUMID,5459.179462,21.42571145,,,,,"Colombera et al., 2013"
BRAIDED,PERENNIAL SUBHUMID,6749.448574,31.36193697,,,,,"Colombera et al., 2013"
BRAIDED,PERENNIAL SUBHUMID,7938.327231,47.45248852,,,,,"Colombera et al., 2013"
BRAIDED,PERENNIAL SUBHUMID,8344.670911,29.84146526,,,,,"Colombera et al., 2013"
BRAIDED,PERENNIAL SUBHUMID,8138.963591,27.92821412,,,,,"Colombera et al., 2013"
BRAIDED,PERENNIAL SUBHUMID,8038.019427,22.89350194,,,,,"Colombera et al., 2013"
BRAIDED,PERENNIAL SUBHUMID,7742.636827,20.72749231,,,,,"Colombera et al., 2013"
BRAIDED,PERENNIAL SUBHUMID,8449.466108,16.99087823,,,,,"Colombera et al., 2013"
BRAIDED,PERENNIAL SUBHUMID,9692.813678,13.0349063,,,,,"Colombera et al., 2013"
BRAIDED,PERENNIAL SUBHUMID,7006.940913,11.80164227,,,,,"Colombera et al., 2013"
BRAIDED,PERENNIAL SUBHUMID,129.1549665,13.0349063,,,,,"Colombera et al., 2013"
BRAIDED,PERENNIAL SUBHUMID,183.1777114,13.47399565,,,,,"Colombera et al., 2013"
BRAIDED,PERENNIAL SUBHUMID,148.1602518,8.334188316,,,,,"Colombera et al., 2013"
BRAIDED,PERENNIAL SUBHUMID,161.685877,7.299772956,,,,,"Colombera et al., 2013"
BRAIDED,PERENNIAL SUBHUMID,150.0208983,6.083768248,,,,,"Colombera et al., 2013"
BRAIDED,PERENNIAL SUBHUMID,174.2578743,5.69371446,,,,,"Colombera et al., 2013"
BRAIDED,PERENNIAL SUBHUMID,223.6626653,5.69371446,,,,,"Colombera et al., 2013"
BRAIDED,PERENNIAL SUBHUMID,192.5541333,7.179845648,,,,,"Colombera et al., 2013"
BRAIDED,PERENNIAL SUBHUMID,69.20036754,2.746938402,,,,,"Colombera et al., 2013"
BRAIDED,PERENNIAL SUBHUMID,70.06940913,3.407015432,,,,,"Colombera et al., 2013"
BRAIDED,PERENNIAL SUBHUMID,98.14539307,8.334188316,,,,,"Colombera et al., 2013"
BRAIDED,PERENNIAL SUBHUMID,61.08124198,11.41705141,,,,,"Colombera et al., 2013"
BRAIDED,PERENNIAL SUBHUMID,53.9147154,10.33685655,,,,,"Colombera et al., 2013"
BRAIDED,PERENNIAL SUBHUMID,44.71018883,12.61012595,,,,,"Colombera et al., 2013"
BRAIDED,PERENNIAL SUBHUMID,43.06717068,8.905130491,,,,,"Colombera et al., 2013"
BRAIDED,PERENNIAL SUBHUMID,40.97001516,7.930134906,,,,,"Colombera et al., 2013"
BRAIDED,PERENNIAL SUBHUMID,39.46444159,7.421703449,,,,,"Colombera et al., 2013"
BRAIDED,PERENNIAL SUBHUMID,45.27167449,7.179845648,,,,,"Colombera et al., 2013"
BRAIDED,PERENNIAL SUBHUMID,48.79180487,6.500543073,,,,,"Colombera et al., 2013"
BRAIDED,PERENNIAL SUBHUMID,50.65321856,4.156282283,,,,,"Colombera et al., 2013"
BRAIDED,PERENNIAL SUBHUMID,64.20784232,3.351041885,,,,,"Colombera et al., 2013"
BRAIDED,PERENNIAL SUBHUMID,28.52886887,6.083768248,,,,,"Colombera et al., 2013"
BRAIDED,PERENNIAL SUBHUMID,26.14232283,5.885510958,,,,,"Colombera et al., 2013"
BRAIDED,PERENNIAL SUBHUMID,14.00688179,3.640416542,,,,,"Colombera et al., 2013"
BRAIDED,PERENNIAL SUBHUMID,9.632518181,2.005202666,,,,,"Colombera et al., 2013"
BRAIDED,PERENNIAL SUBHUMID,25.81809053,1.671173663,,,,,"Colombera et al., 2013"
BRAIDED,PERENNIAL SUBHUMID,104.4648511,5.417675012,,,,,"Colombera et al., 2013"
BRAIDED,PERENNIAL SUBHUMID,26636.3219,23.66468453,,,,,"Colombera et al., 2013"
BRAIDED,PERENNIAL SUBHUMID,563.2192718,18.15485588,,,,,"Colombera et al., 2013"
MEANDERING,PERENNIAL SUBHUMID,10.84027828,2.645667189,,,,,"Colombera et al., 2013"
MEANDERING,PERENNIAL SUBHUMID,16.12676175,1.94416175,,,,,"Colombera et al., 2013"
MEANDERING,PERENNIAL SUBHUMID,21.99470084,2.916008143,,,,,"Colombera et al., 2013"
MEANDERING,PERENNIAL SUBHUMID,23.40303797,2.213453601,,,,,"Colombera et al., 2013"
MEANDERING,PERENNIAL SUBHUMID,27.84478926,2.10835463,,,,,"Colombera et al., 2013"
MEANDERING,PERENNIAL SUBHUMID,30.3724471,2.688917421,,,,,"Colombera et al., 2013"
MEANDERING,PERENNIAL SUBHUMID,32.72086664,2.963677793,,,,,"Colombera et al., 2013"
MEANDERING,PERENNIAL SUBHUMID,29.99776847,3.266513873,,,,,"Colombera et al., 2013"
MEANDERING,PERENNIAL SUBHUMID,30.3724471,4.666745147,,,,,"Colombera et al., 2013"
MEANDERING,PERENNIAL SUBHUMID,35.69115866,4.979469752,,,,,"Colombera et al., 2013"
MEANDERING,PERENNIAL SUBHUMID,35.69115866,5.669191493,,,,,"Colombera et al., 2013"
MEANDERING,PERENNIAL SUBHUMID,40.40815326,5.669191493,,,,,"Colombera et al., 2013"
MEANDERING,PERENNIAL SUBHUMID,41.42387035,4.979469752,,,,,"Colombera et al., 2013"
MEANDERING,PERENNIAL SUBHUMID,41.42387035,4.303311825,,,,,"Colombera et al., 2013"
MEANDERING,PERENNIAL SUBHUMID,40.40815326,3.841554884,,,,,"Colombera et al., 2013"
MEANDERING,PERENNIAL SUBHUMID,35.25086768,3.659150579,,,,,"Colombera et al., 2013"
MEANDERING,PERENNIAL SUBHUMID,45.18419225,6.350631327,,,,,"Colombera et al., 2013"
MEANDERING,PERENNIAL SUBHUMID,55.11120313,3.60029451,,,,,"Colombera et al., 2013"
MEANDERING,PERENNIAL SUBHUMID,63.17410291,2.688917421,,,,,"Colombera et al., 2013"
MEANDERING,PERENNIAL SUBHUMID,85.09795771,3.374185961,,,,,"Colombera et al., 2013"
MEANDERING,PERENNIAL SUBHUMID,93.98224653,4.234094662,,,,,"Colombera et al., 2013"
MEANDERING,PERENNIAL SUBHUMID,66.38996289,5.227690397,,,,,"Colombera et al., 2013"
MEANDERING,PERENNIAL SUBHUMID,96.34462557,10,,,,,"Colombera et al., 2013"
MEANDERING,PERENNIAL SUBHUMID,181.4513099,28.22956756,,,,,"Colombera et al., 2013"
MEANDERING,PERENNIAL SUBHUMID,200.394959,7.714787065,,,,,"Colombera et al., 2013"
MEANDERING,PERENNIAL SUBHUMID,197.9228595,4.303311825,,,,,"Colombera et al., 2013"
MEANDERING,PERENNIAL SUBHUMID,226.8794435,2.916008143,,,,,"Colombera et al., 2013"
MEANDERING,PERENNIAL SUBHUMID,133.0421389,4.37366052,,,,,"Colombera et al., 2013"
MEANDERING,PERENNIAL SUBHUMID,126.5977176,4.979469752,,,,,"Colombera et al., 2013"
MEANDERING,PERENNIAL SUBHUMID,103.7940616,2.916008143,,,,,"Colombera et al., 2013"
MEANDERING,PERENNIAL SUBHUMID,80.97590215,4.591682295,,,,,"Colombera et al., 2013"
